,SYNOPCode,y_pred_FSO_2,y_pred_RFL_2,FSO_pred_1,RFL_pred_1,y_FSO_test,y_RFL_test
60412,0,6.562240254804345,12.215754196320903,6.7361931396970105,12.21573462554546,6.349602935,11.96705487
68343,6,12.308714101420298,19.532148370011303,12.105908729749961,18.846401064454547,13.50654862,18.31309382
61258,0,8.46844300014493,12.254842339764581,7.9505599880328,12.567612535181825,7.328169773,11.99758942
20673,0,8.11387308652174,5.917707261387813,8.022832762901686,5.924130357499999,7.82952675,5.582647318
20346,0,5.567207096065217,6.034141342864791,5.764594209438,5.299870394154543,4.955111253,6.351538721
31613,6,8.016482881072461,18.332859110484513,8.215552246604657,18.446192666,7.80917933,18.89650769
27142,6,7.489045389021744,15.523375501316963,7.460934395513365,15.801256904454542,7.193854328,15.74887096
19220,0,6.899651910507243,5.498604048888647,6.9025094982473405,5.437083620427274,6.52620911,5.040226243
60004,0,8.910792855572463,12.21388273572262,8.731462492729484,12.001022691818184,11.15111664,11.90492888
67448,6,8.44029386244203,13.712441835909228,8.500754816394926,13.610305661727278,9.727353729,13.25018744
81591,0,5.694642709927536,11.861776874238547,6.331811296623807,11.776384382909091,7.50767387,11.46144777
56716,5,5.855263530695651,13.183916708268594,5.236940101028568,13.353989421636365,5.312546556,12.81974657
20501,3,9.745175747449276,5.481775797368643,9.402332134826855,5.723179420363641,9.265006328,5.719058456
51033,5,2.7591223541159415,13.763616413172922,2.780591224225675,13.599458350727279,2.761235062,13.82429751
54096,8,11.835876653579714,13.68762052571302,10.296057915015703,14.448999881454546,8.474248634,13.20960416
13496,8,6.981183103927537,10.367248101966108,6.368758187303801,9.758332390654546,6.537166043,8.983820915
47231,6,5.822244318688405,12.866612763548957,5.822926212635165,12.897369714818174,5.735181469,12.79601829
85902,0,14.335583733833337,11.340737923299269,14.393762128621859,11.881550743927264,14.4601607,12.30650521
89119,0,8.421010586333335,10.087471926009076,8.164143263325021,10.320458954009094,7.546294139,9.872618683
81251,0,6.19970001542754,11.6734240330128,6.187726141391968,11.695376878727275,6.165645195,11.44836819
1116,3,11.571151219492744,7.398787369952605,12.513197686245036,8.067312655554543,13.997498,9.043323201
68668,5,19.376174123942043,20.144256022559063,21.42911795730642,19.806067907727275,25.47093093,19.30449681
77753,0,12.199911853731885,11.437756651306245,11.866541429523638,11.53807813,11.58347104,11.3647583
26096,0,3.3192337729057946,11.143961523193742,3.4096411784740766,11.113918510363636,2.886625164,11.40701371
39507,0,2.4443537765217402,11.150510581103129,2.4702714438939934,11.221875083454547,2.412942969,10.76845373
19797,0,6.125011582166669,6.096636970877189,5.920610873603301,5.90362337588182,5.61263451,6.529382891
42901,0,2.7097880322971,11.834521338191513,2.701621699909759,11.719957480909091,2.385281529,11.12363147
37276,0,4.053158362057968,12.900937050580207,3.8482081117056968,12.753397698272734,4.34050715,13.16984381
32074,6,5.870347206637681,15.818831010940766,5.7609509423281295,15.840327179545445,5.661046122,15.88130647
13192,0,7.962984853927535,5.166474344322081,8.177861103910086,5.479268122418181,8.128363801,4.841907578
25546,0,3.3708089997463775,11.431405836378717,3.3414860212867468,11.305012818438064,3.323861405,11.91999342
82555,0,7.836778020804349,11.847383470894947,7.840334711439135,11.694617151545447,7.172027153,11.55281576
25722,0,3.3772098971594198,12.043364106570833,3.2482338241395943,11.656659911818188,3.21929625,12.0415314
87724,0,7.71572083077536,10.77230537521875,7.796862103042812,10.680733792581815,8.671766391,10.86526322
30530,6,2.7252607953115935,12.672183812148962,2.974394405135922,12.77975146754545,2.41929843,12.39893716
63368,6,5.213198122644932,12.65665158046875,5.59158369111677,12.940983314727267,5.108909292,12.49736439
11520,0,7.523136395166662,3.853363571217604,7.352456143555072,3.8656498253545433,7.649729259,3.626247487
34864,6,6.152488324492755,16.352995400517713,6.184242181782402,16.578481852454544,6.005712679,16.39666679
16389,8,14.446599734297095,12.498108955595693,15.750891718301762,12.673317339918176,17.08151987,13.89545082
45596,0,2.251942668688407,11.554504105648956,2.3681969256381987,11.666236042090919,2.165926393,11.63905114
21133,0,7.64218981452174,5.6069966065690195,7.621616700433349,5.677625058554546,7.1522453,6.191272933
70895,5,3.2251508858188407,12.422189029799851,3.3488115443187243,12.438104949090913,3.519331217,12.67854588
78399,4,9.33805914852898,12.342406807489285,8.361840796880221,12.762578597363628,8.351909604,13.63946122
20739,0,7.467492992398547,5.552267844113317,7.17530462711933,5.734194781318183,8.42968463,6.081104982
65750,6,5.951839260130438,11.833733272645086,5.956137257847846,11.8249866379091,7.309517092,12.40151734
18990,0,7.003841041115941,3.8454995461153687,7.2538390234325485,4.254341317945456,7.195410299,3.268340202
51343,6,3.598051710652176,13.57048749083646,3.3685621817704092,13.55990975672728,4.336923241,13.68033288
40268,0,2.6748357933550713,11.367435570559895,2.7350404730019675,11.373529151036363,2.641510953,11.35584099
34397,6,18.528591686971026,29.82849398407306,16.821505387354033,29.353658190454535,18.08488465,32.79399144
11089,8,11.020192922188404,8.146684354908444,10.845656879024135,8.389590530981815,10.86072713,9.171993761
5510,6,7.498024639934782,7.3486096245501855,7.729502046506714,8.20466973836363,7.055599788,7.991274191
88056,0,8.651964485166664,9.98333747582482,7.71342211542075,9.841500840572726,9.053463955,9.935028111
82437,0,5.974118229014494,11.99335705502396,5.9911677823859195,11.913795571624885,6.365694496,11.82812839
51235,6,3.1870062206159426,14.065340487152222,3.251898423688761,13.947872031272722,3.150575184,13.86560311
29934,0,3.150596141195653,11.265375139634372,3.2131749697757592,11.373545969818185,3.282516913,11.9081165
60348,0,9.36705916086232,12.887362795390255,11.165931151101455,12.805026491999998,8.146227915,12.74442306
52818,0,4.546906736275365,12.857552295579174,4.0950095650089935,12.406290715272736,4.131340932,11.94752247
81294,0,8.774806998782603,11.805896596619789,8.595190918623127,11.643300990272724,8.844737486,11.87229646
13807,6,9.149209625282614,10.610963797453373,8.243585239224638,10.355775607154545,7.954787465,12.32182031
9474,5,10.401281059565212,6.70285327406323,9.862698945717804,7.031323339027281,10.03787742,6.326311718
42615,0,3.6649496522681155,11.894308605285419,3.63799864761004,12.088770488545446,3.139516811,11.82777535
62771,0,6.261272071623189,11.851695975606546,5.983719680628488,11.910957460000004,5.116698997,12.17115941
85790,0,14.998800926579706,11.579259934527984,15.26789860477432,11.914635650436363,14.48507991,12.75151469
65514,7,22.243223403768106,15.639457250624996,21.81290560111385,15.226901408818177,24.59107536,16.46289094
84209,0,6.269596970181165,11.777380928173958,6.730942932176967,11.787450079595953,6.104550964,11.71860273
87858,0,7.995334242992755,10.678046200497915,8.338046120699143,10.64487690248182,8.370783437,10.57109966
87972,0,9.08131015439131,10.99186565593854,8.977617418538355,10.858224503363633,9.182310781,10.78106148
68353,6,12.297178001289852,20.246302850639584,12.544235954297992,19.485265524454547,12.71547984,19.14607948
36,0,7.5462648705579705,4.848586649737899,7.879951140024171,5.013115227754548,6.979893466,6.090060651
68577,6,10.755130491173917,18.650279635776492,9.656233893819666,17.982307735818182,10.21183829,19.51917315
85211,0,15.542932243550718,11.272070710544815,15.335045673773143,11.939901234763628,15.3080065,11.47300264
51890,0,2.480760206528984,13.181846218854607,2.5003617300509324,12.775744534872732,2.670647834,13.41102894
50745,6,6.35109813725362,18.018528005595858,6.5069387822727744,18.13774789790909,6.64415155,18.73497999
34975,6,5.793758838847824,15.720657135752381,5.9315210964088285,15.433950327818177,5.663585414,15.68382999
71617,0,8.828805570978258,11.202633099459968,9.609977668257756,11.342196289909088,7.817896275,11.1553695
76533,6,6.120499894326087,13.348940852187502,5.5074670807734964,13.761593816363625,5.438864744,13.4029793
7003,5,6.3067267587029,10.373704224025621,6.270815820420071,10.688679754681829,6.788378646,10.58941305
40312,0,5.364951852340581,11.306003942003128,4.214642663131942,11.23639848081818,3.338289475,11.58195417
87448,0,9.868073609963767,11.101973979308784,9.489056690535072,11.261631996363636,9.262011113,11.29625552
51751,0,3.6098564176449286,12.79066553688214,3.49462519758385,12.632652334781813,3.852286924,12.86330578
7686,6,7.562925696130436,9.469272300498751,7.753660619331561,9.54847749335455,6.930189324,8.464263477
76844,5,4.901714051855076,12.030068047788541,5.185189822667555,11.992916444363638,5.442979612,11.91475761
83547,0,2.8413351148507253,11.957136478101791,2.794834669342218,11.890474481636359,2.841039225,11.87536546
17070,6,6.538477666231887,7.865444816038886,6.541949303536117,7.789593285172727,6.821605412,7.340484558
25925,0,3.0330364024782597,11.270104740553133,3.1344241624648816,11.32135309845454,4.197216699,10.90594009
62386,6,9.596067255898552,13.66282259182292,9.22702568072909,13.608996888909095,9.920874328,13.49667379
48043,6,2.9011632472536246,14.243680018744296,2.831599188119918,14.236261144418176,2.759963821,14.14213537
1593,6,21.6160323916884,24.335646176627375,20.08003359528779,24.152673030545454,22.6127089,24.03711758
34425,6,8.863827219355068,24.139991151371586,8.529573404869822,24.76069539181821,8.695157824,23.61924039
9271,6,8.059391580615944,7.407391378906357,8.166952296480101,7.953290238999998,7.959680532,8.11525227
53626,0,6.709624614217393,12.606248742817709,6.130194803479938,12.547933528545451,5.641775469,12.10136327
80420,0,7.2685875449275335,11.700161752237646,7.3985029005645195,11.657305994882218,6.918613535,11.948706
43486,0,3.0290476746956507,11.250041324486308,3.132931524727223,11.276797368363637,3.604616819,11.45527562
18537,0,7.841086729253629,5.458557578144838,8.303686599501548,5.595991424799999,7.616328906,5.431394658
57837,0,16.990839977898553,11.240784106059522,16.650827106683522,11.227893288636363,17.18883155,11.16283182
27996,6,4.583511958739134,14.629234291315182,4.48847495444193,14.872729201363637,4.229614318,13.6389419
52952,0,2.313013142840581,13.066121273633332,2.724145483034576,12.895952561272738,1.670632512,12.94390636
4974,6,11.116554169826093,6.196389380517082,10.929926924540437,6.736864894136362,9.321608342,7.657395825
88938,0,8.424801917905794,10.690232482867113,8.55003219720373,10.853737553618174,7.194463017,11.12871112
23815,0,3.4267185914420257,11.651649660956238,3.1598061948926937,11.842635959290911,3.022783594,11.00766831
11710,0,8.708028204304346,4.132731865002443,7.125798959013977,3.7352816829636373,6.034193458,3.714217183
26385,3,7.791074741326082,11.546121562124698,9.16420902395921,11.886409235272733,7.172420293,11.40969333
35425,6,5.200024830231879,16.897337525765327,5.0047944657211465,17.003502117181817,5.213466828,16.87743982
83141,0,4.9931541027028965,11.9295485936939,4.853810780894198,11.852295389363636,3.465261449,11.89310037
7574,6,6.654407964499999,9.680135973483898,6.541147376747375,9.061979338590916,6.452918177,9.099514593
4472,0,8.013122602268119,5.302555362381145,8.092486270161285,5.194360915890909,7.762830625,6.750039008
69100,0,3.199155476579711,12.217294260738619,3.204250428352897,12.138694721757574,2.900588598,12.18384518
78422,0,4.28319960297826,12.103866321518744,3.40820821851566,12.00180766,5.390562852,11.8433024
80134,0,4.716091314413044,11.679955533984382,4.195838296175761,11.726551322876027,5.313568514,11.79469888
59202,6,5.313206895224642,14.41345738741667,5.516624358723635,14.451591987,4.746349795,14.2247618
51245,6,2.594750938956521,13.234392664187496,2.6657768543999856,12.972975492245455,2.567737697,13.21102239
68713,6,9.415286890217391,18.461359220232872,9.106756227717511,17.023877469909095,9.532428884,19.12510336
65112,6,3.089539620253621,13.21999024980104,3.1597907363546733,13.180207810818176,2.972823917,13.08185229
66999,0,3.2295277191594227,11.643532933102978,3.3699996576365576,11.87983659145455,2.240323626,11.78606981
46062,5,2.8283135406231903,13.012834650443008,2.7590116880082136,12.929689172181822,2.747590733,12.74068754
7734,8,13.160177527094195,12.550731905062065,14.531071661520185,11.667595050227277,16.36820096,12.53278131
19245,6,10.930250104644925,9.82881676405771,11.63422383647112,10.013474442518175,9.798176207,11.06490137
78295,4,7.579313235956525,11.695293970117264,7.433990717339853,11.853603614545461,7.184873023,11.77235105
84216,0,6.930939756210146,11.970589093891672,6.584765034326926,11.90577662436364,5.982954293,11.9293942
43337,0,3.0885477166594213,11.99936079121726,2.9702186187362765,12.09031562126364,2.885411386,11.81138862
14831,0,6.884437024050725,9.069595538582103,6.929851925596389,9.10764440834545,7.271219832,8.684803139
89114,0,7.8797133026304405,10.087016010782694,7.975007454639865,10.482363715472719,7.928400824,9.922718361
85391,0,15.667703836942028,11.548043031965628,15.1581251952415,11.672954131236366,17.40723608,10.16363049
46306,5,5.092695107420288,13.605047137579461,5.181776141829815,13.345860017636367,5.526117707,13.10712057
9499,0,6.383551380014488,6.271985554132707,6.393445715876751,6.2328611684636375,5.788605613,6.071602349
67833,0,6.940101056130438,11.66283251115469,6.748754008506314,11.766568941385326,7.087479993,11.870546
8823,0,7.160964033318834,6.7647837010555225,6.912491913674227,6.733407606790913,7.500323423,6.961592897
78539,5,5.592798415949278,12.221042838694355,5.476777182160756,12.146954822454543,5.690579342,12.04207517
68966,0,2.3527538250507236,12.413490347483847,2.27333995530111,12.430076104818184,2.425882579,12.43252894
31366,6,11.669235335478273,21.13445676420135,11.558259367662435,21.916152772636355,11.42993398,20.98515916
26432,6,6.9953721145362335,15.788151551052081,7.062975824619817,15.98610595045454,7.184611058,15.72227699
42157,0,2.5750822419057977,11.228040510836982,2.3820184302719785,11.360099569272734,1.912156193,11.02600977
6491,0,7.406287276579715,7.777214376782554,7.604492980750838,7.880732128645453,7.501229192,8.467619728
8686,0,6.879467135550724,9.458746813020829,6.68859069370309,9.762001468936369,6.563090061,9.678359357
53910,6,6.0101096923478305,13.47287857925119,5.767029340398963,13.390747045090913,5.486490745,13.11427551
89830,0,8.641890041275358,10.989734810612505,8.818017997787233,10.852671734545453,8.426481638,10.78155665
68735,6,14.504412848318841,20.99542319285134,15.75107346906137,21.00668204763635,12.54072574,21.17562487
66658,6,11.12222150397102,17.66460225345208,10.043430979403889,17.313809382636364,10.40808795,16.2458659
28067,5,3.685792185731888,12.710583220511976,3.465871825665217,12.626184432454552,3.808466629,12.14966412
36505,0,4.273886276594203,13.304768098788987,4.053491982986305,13.193391514454545,4.183261233,13.41382478
80928,0,2.3121190611159417,11.88658853871652,2.3111175215843693,12.097947271000004,2.336126551,11.7953896
77055,0,10.698892984268117,11.774167601826784,10.678923697990943,11.708095710272723,10.97855861,11.31684161
32705,6,5.138793163978261,16.266053469969272,5.00390756651677,15.944445819727282,5.85739924,16.48796499
444,6,11.13037647698551,13.078861870043962,12.424022669654027,13.645639533518187,9.34091364,11.83140107
4406,6,11.504621157043468,7.683660622976713,12.454276110102183,8.83415794503636,12.02490666,7.895030789
63845,6,2.928220412666668,12.913110167177233,2.9250730033054873,12.876745805545458,2.816337957,12.90807388
25699,0,3.240635871768117,11.86191650773125,3.179508359151037,11.552726919909095,3.087486221,11.16438687
54478,0,7.890664259579711,11.815194232165624,8.262494039995223,11.753735512272728,8.473537448,11.92234836
13941,0,6.401506871861346,8.056367467258125,6.604536600331126,8.204550665872729,6.275552665,9.029178908
40372,0,2.9276731948550703,11.29915975723438,2.7603251188951567,11.582302183824426,2.730060317,12.04390593
53860,6,3.912819589347828,12.616533026369945,3.856543231312526,12.659102728818185,3.620238674,12.26894726
42951,0,3.065104828927536,11.324243951387498,3.1016463132051304,11.456949316999992,3.139504656,11.17795965
24946,0,3.5437132747318842,11.492828143767861,3.871166514216609,11.296817475818179,3.214370223,11.55320464
88050,0,7.859903507173914,10.200447296181462,7.9928507214169215,10.043704549918184,8.719706517,10.98920513
15658,0,6.899329171936592,8.652698430535683,7.092563580564762,9.445936134029546,6.873988853,8.165547402
67826,0,7.48637731898551,11.733099575403504,7.175196440555618,11.804030751046914,7.300311087,11.83823265
63982,0,5.306207304333329,11.828721831817706,5.537105324424994,11.81164738700001,6.318635151,11.8328456
36615,6,2.5520209305000003,14.346837950267112,2.610712771421295,14.39989366519091,2.440907267,14.16873321
49107,6,3.094583540101448,14.441646210478131,3.1022769858485053,14.55872959136364,3.101725233,14.62473531
52563,0,2.136976324405797,12.487152567397917,2.1579202525110768,12.642975635363639,2.012080937,12.77866546
24001,0,3.586564996304347,11.098352146664435,4.042439428400206,11.166574484000005,3.174735295,10.71983051
40678,0,2.825059319057971,11.237949778023957,3.1639225074193886,11.204279975363633,2.586764382,11.39378697
11236,0,7.450552974543473,5.885819304347768,7.7069740230719885,5.6118641618000025,8.992152581,5.847080937
86729,0,9.160529261362317,11.142302434947327,9.654544167250753,11.045952168772729,9.983280986,11.19763016
77264,6,15.4281931916667,15.870707648890928,15.11901335128364,16.061532133545455,15.21213312,16.05256313
91357,0,7.423693162144925,10.383298373910009,7.468574669970396,10.542749650136372,7.279986433,10.55256637
46893,6,8.95868390118117,19.515294591649994,9.07967625544132,19.508441854636377,8.445450455,19.68425637
87204,0,8.838494528637684,10.894726600872918,9.171725793105958,10.88649037718182,8.472297219,10.74333445
13077,0,7.194373308884058,3.935178858333271,7.258731313359805,3.8321162111363654,7.162831732,3.725478335
69144,0,4.570625143891303,12.082189563224848,4.607771005260728,12.068818795545463,4.928844237,11.85384191
80347,0,5.755071688565216,11.681024400481988,5.785859660612617,11.755516731941178,6.143451059,11.43032042
76117,6,6.7945116794202916,14.286160968615468,6.7440771990414214,14.338264236636368,6.879430153,14.85011054
42390,6,3.977211072557967,12.751275134492705,4.101510312589844,12.809081001090908,4.002330819,12.28460386
83044,0,6.070957722601448,12.232851845540765,6.412528996478422,11.970377943779226,5.107582251,12.02699612
5464,0,6.9882205812391325,7.4462312240342685,7.065425829959792,7.855493791372724,6.724400067,7.167654628
68996,6,4.368585839876811,14.552106207110867,4.815951236564877,13.994321281909096,6.022579357,15.35831515
63853,6,2.8521045913985517,12.795558477298513,2.869973608070839,13.009355275545445,2.959582174,12.75038136
10308,0,5.855899080086953,5.429170498793331,5.6746004240300785,5.196255906945455,5.696047155,5.130369536
61934,6,15.11400064369566,21.554807054208332,14.616049207849752,23.232235962636352,16.31223067,24.99096174
85909,0,15.725422846376825,11.815269862407735,15.057378247698143,11.928985373909084,15.99430451,11.67635198
41614,0,4.017742873601451,12.392659694629172,4.639242693695178,12.083378475636373,3.04842289,11.64688646
55934,6,4.4539691909202945,12.46719891062188,4.02895264362184,12.691522212454544,5.098594064,12.47648234
9692,0,7.079800545840577,7.703752567154957,6.743754504838511,7.5828816420272735,7.053155141,7.215240285
28330,6,3.200412944275363,11.298032367319797,2.9853578275404757,11.267498076096594,3.081442013,11.84414286
58585,0,7.5939726921449315,11.76707916865402,8.099000001322661,11.975875008363635,8.02514314,11.2342422
70684,0,5.800797152152172,12.27788983564792,5.6850341179368025,12.466587382090909,5.433203046,12.00124874
76530,0,4.73755202944203,12.610301557743755,4.697400853183233,12.465676157545458,4.689365238,12.44425128
47683,0,2.2675779922971024,11.913016881703728,2.343177038646347,12.030695950363642,2.099540163,11.71610429
54712,0,9.286513261978264,11.452411611387053,9.588736230324715,11.415458548181817,10.38140566,11.24435995
51767,0,2.2268348063840584,12.811499110151043,2.211255159962216,12.864045272454542,2.146955647,12.91893908
60672,0,14.53715270909421,11.538242134941072,13.821079711263156,11.626190421999995,14.01745938,11.44176948
27583,0,3.1977009538115935,11.480024694751183,3.2536461920321713,11.462092584119876,3.278313975,10.96476965
85297,0,11.93593357042753,12.77793102847104,11.898642510779812,12.454063529618173,12.12666182,12.59258811
86774,0,10.044332564688405,11.269250009123652,9.949474458129181,11.329964533818185,9.44449728,11.00352256
16258,0,6.291654808253627,9.588715217387087,6.331811840024491,9.254794023490911,6.198729694,8.360808161
33375,0,2.2145514960579713,12.626164600307298,2.235916324225699,12.838318138181817,2.178543331,12.41997986
72062,0,2.5546134349681977,12.170479954856852,2.4523735313432002,12.135403740363637,2.836628188,12.01386945
60786,0,4.851715992492754,11.708826132183331,5.105907627377767,11.665921421863636,4.478072547,11.87286282
55745,6,4.438422249942028,12.018783928531393,4.247223743647929,12.192898729454544,4.769240341,12.20365129
82118,5,2.6520859373301646,13.002404397589734,2.7324113627256295,12.874124133818178,2.692456941,12.85202564
45319,0,2.413937642492755,11.630449556170086,2.4813296660216353,11.717155162318186,2.276576982,11.71107339
84038,0,3.0529725895362323,12.69252503989375,2.8397100441601437,12.634041094363633,3.469423883,12.4866986
11285,5,9.246184688050722,7.962032494252824,9.864826978512351,7.386846498990906,9.086962109,7.956444325
63377,6,9.23136437046377,15.73522022116013,8.935914886857262,15.187342524272735,8.503100455,14.70878821
79569,5,9.484634941297099,12.278765154722915,9.964441871406587,12.220067649090907,9.574394312,12.69583945
67221,6,10.791124077304351,16.11881296639166,10.886532320770621,16.251464950363633,9.964202166,16.84406311
74627,6,19.984871526376807,12.53317235255253,19.14561449604615,12.003281345545457,16.19362646,11.81019368
64122,0,7.367899640181162,12.48309606444167,7.418595916949868,12.426741474363636,9.060473683,12.88692915
87995,0,7.815561073413045,10.073344966745784,7.5047555009669376,10.078606837990906,7.777316507,10.0102014
88189,0,7.192867449920289,10.219695312710313,7.617281808740992,10.231200346009095,6.589466767,10.03673576
67622,6,9.890702943217391,14.408579239187498,9.426830507807866,14.00203567827272,11.20612678,13.97956527
90236,0,8.52793002197826,10.849668639972913,8.653219769837047,10.989154077345459,8.093051499,10.73141305
62408,5,10.149750281673912,12.977688267996871,9.993254528049,12.76049145336364,10.05247986,12.72231779
6589,5,6.757610600246376,9.273442579135516,6.804408247641182,9.31921364354546,6.905366981,9.802049286
63015,6,5.38662971776087,12.166651386272918,5.5956201011515505,12.03544557463636,7.628716983,12.36841086
28189,0,3.227914345666668,11.33833433976875,3.035084861146287,11.360709386314916,2.60911475,11.04990867
65732,6,6.675864730181163,11.792381387977002,6.9104316052806505,11.804546112687653,7.260948737,11.8953386
42099,0,2.4477775014565233,12.082087559079763,2.497494379906626,12.341766821181816,2.10747508,12.17036824
45304,0,2.4252382196086963,11.629548571654762,2.4814405910875768,11.689861984454549,2.376669208,11.91419911
9617,0,6.233195419137682,7.80617545889576,6.422886325122014,8.497141660909097,6.338248453,8.199777923
59933,0,12.841077999630448,11.409350262420833,12.074323027562524,11.350752785909085,13.48083943,11.13258883
27095,6,6.26989431976087,14.108131264140775,6.396983093108032,13.72404759127273,6.216020927,14.58243369
14737,0,5.885895859044082,6.887146690996966,5.942100302436601,7.072946737881815,5.877344603,7.560222561
22213,0,3.780390046579711,11.413965279408783,3.149606337929608,11.346590678545454,3.969912112,11.10164901
45515,0,2.760728258289855,11.635291666819048,2.6632425034488185,11.419266075357772,2.608872064,10.91108887
6294,0,5.988369023936591,8.149236584219897,6.034645548004351,7.880562174081814,6.496672035,7.7251797
38546,0,2.4527375089565218,11.148963345042258,2.5531542842610184,11.200256712090917,2.376168555,11.4177829
30935,0,4.1447843372681135,13.415675048124253,3.9391393261488608,13.038199985181814,2.927522455,12.68023864
69266,0,5.498515939514489,11.463804672828122,5.345199821816979,11.449622143181816,7.341178821,11.54396327
16740,0,6.443123643485511,8.191229062439522,6.410846621240206,7.836623958309088,5.941982806,7.002556847
65680,6,11.185082615289852,13.98844868301087,10.577003773432125,13.482443694727273,12.23407266,14.27539365
1424,6,15.175704486673917,11.862103575924383,13.631024522640775,13.343815594809094,13.51133549,13.88774755
6280,0,6.8399121217391325,11.71263976240937,6.506458625240344,10.288993495772738,7.587297284,12.81719413
62815,0,8.76009432680435,11.919520466283329,10.092526330419457,11.820404143181825,10.0105122,11.57724398
80000,0,3.348598161688406,11.876182933432807,3.262135625357765,11.910931107636356,3.054478677,11.76155785
57824,0,17.38559883768115,11.260221422217866,17.923554269748447,11.254888181000002,18.60516128,11.13703429
35526,0,2.996382800507247,13.02030984692552,3.090150811657763,12.701626182272726,3.019736203,13.2101835
89757,0,8.632679153154589,10.795480763391813,8.725749271700202,10.827979605727277,8.639114294,10.57054453
24667,0,3.3213707326884028,11.227748454691671,3.092317503834857,11.152772918522727,2.942133387,10.72854327
4514,5,10.56881319305072,6.487700403979924,10.090720816929737,6.093905490772729,10.32935562,6.638071898
86438,0,11.097835295855074,10.865966813830209,9.555808284035503,10.758796202999996,10.60171741,10.93481516
11774,0,6.499322179188405,4.807493653312499,6.602428336578305,4.68293167337273,6.764560018,4.373372621
67797,0,4.589274855876812,11.623115352426039,4.594100525909869,11.672334105818182,5.238579907,11.46909436
88452,0,11.099552355565216,11.24464297060194,11.174694839437368,11.352433015999999,12.08395672,11.82641666
13493,8,5.823731637347826,10.5714721264626,5.879850648902998,10.268658321663644,4.591909948,11.51470869
38500,0,6.407848778159424,11.195711960269048,7.713062103279194,11.158545485090906,5.708221901,11.57104226
24600,0,2.8106655794130444,11.09056664473125,2.7364238661206604,11.069060355999996,2.385934913,11.3131435
30480,0,2.696075878108693,11.771698669286954,2.763092162547975,11.978538753000004,2.765558966,12.41397809
88582,0,8.140822916014493,10.818358952361459,7.8696023449311125,10.748741432636365,7.743678445,10.83459029
11690,0,6.679455334601454,5.668944992377082,6.728851107338081,5.735531166163634,6.860189596,5.471649284
33769,6,3.1107965814130427,14.605966141033338,3.0926064757904292,14.74106448763636,3.212156986,14.65932294
12635,0,7.073348229963766,4.931594086671071,7.176471786451396,5.039682207627272,7.385853429,5.465676072
1581,6,21.068191900137677,25.63544693135418,19.579363825299172,28.141182161181813,19.2837469,26.28897603
23144,0,7.07251675862318,11.294229885703126,8.060939138216757,11.336001448818179,5.861787459,11.57277267
41251,0,2.6856407999782586,11.700968497700002,2.7863495157264424,11.560628941727272,4.426166663,11.51907399
73546,6,4.362465650746379,13.218894194111304,4.267916873126325,13.292669894090912,4.170926572,12.843367
11307,0,6.354766830130436,5.33299232626857,6.329677804001168,5.422489932436368,6.17546379,5.839309258
66113,0,4.672866048268115,11.931524135220831,4.7938128306691565,11.864341994090914,4.061884142,11.97455424
51648,6,5.659421636543483,15.207557022184378,5.74291503439793,15.498415667363643,5.683973654,15.11270597
83774,0,5.387922083521745,11.820206341758038,5.306359961329403,11.841325693999996,4.078989611,11.79862112
40289,0,2.968184269717393,11.639590888657294,3.093282067161697,11.418637889068098,2.510349963,11.14326184
68653,6,17.241584345,23.146654692373943,19.267407375742984,21.78295716236364,21.03292122,22.05071168
3384,6,12.025868667681152,7.794428152702506,10.431767289024489,10.114406393809094,12.80984977,10.23292301
69515,0,6.234242941456519,11.990419516998662,6.019843172187473,12.04469994590909,6.12096639,12.28105462
90697,0,7.993890516543479,10.043324710722505,7.475434575152117,9.924698078172725,6.701087188,9.614301436
37060,6,3.444519466934784,13.27793517542693,3.4380430537216373,13.172558104999995,3.494616265,13.29138022
77160,0,8.913914028507245,12.227678864379167,7.533964364966447,12.593638893090908,6.67414359,11.89861329
68285,6,11.375211068442033,17.069281612057818,10.245845126880992,17.37593582263637,10.1347194,16.73173819
84666,0,17.04834698188406,11.932934631920487,19.011702942145966,11.751383747645463,16.58991014,12.4149822
72779,0,5.743096118673913,11.865136275969203,5.325075727109302,11.951135174363639,4.761306863,11.9841972
13592,6,5.014389736456524,13.650549832592711,5.457150900937324,15.994354154090908,4.263727506,12.1214307
71624,0,8.54618556963768,11.217627367281262,8.504617275690975,11.220565345454538,7.430644992,11.17687952
17535,6,7.846908206710145,7.648048138013701,6.947537032597263,7.304461590581816,6.988546727,7.592353869
49783,6,8.997825958050718,22.006510059457895,9.200144371737787,23.69946273509093,8.923066676,23.4261195
68503,6,12.34132370145652,19.111346982138844,12.089360055897012,19.13051902445456,15.70359974,21.36858067
47757,0,2.244573074477227,12.337986303376043,2.3377502477442316,12.385433955818186,2.260629662,12.32571073
19072,0,8.332799380579702,3.276907597564688,8.558083686779987,3.3848954220818173,8.837805684,3.302281544
63701,0,5.187045560289856,11.97040832714494,5.086563002226286,11.917181033484846,4.883475825,12.03618564
45777,0,2.1830663361594214,11.530291148905055,2.119393744156433,11.560629141727274,2.091637628,11.50055844
40799,0,3.290283202094202,11.356856454429607,3.254835694780262,11.208047816096068,3.471734423,10.97702013
70006,6,6.654579081934781,14.192392035121884,7.1112610125663505,14.64507400636364,7.613412883,13.84076678
90271,0,8.313347232499993,10.750310554292117,8.512173474026312,10.709585355272722,8.549657163,10.52251266
